zui hao	32-20104-B
zui hou	32-20348-B
zui hou de wan can	32-20696-B
zui hou geng xin	32-20512-B
zui hou qi xian	32-20601-B
zui hou tong die	32-20809-B
zui hou wan can	32-20409-B
zui hua she	37-22161-S
zui hui guo	32-20875-B
zui hui guo dai yu	32-20954-B
zui ji	21-17271-S,63-47013-B,71-15845-S
zui ji ben	32-19593-B
zui ji she	24-57906-S
zui jia	32-19135-B
zui jia hua	32-19257-B
zui jia li yi	32-19189-B
zui jiao	14-32586-B
zui jin	32-21307-B
zui jin ji nian	32-21361-B
zui jin mi	49-23181-S
zui jiu	50-52184-B,59-42345-S,63-46974-B
zui kuai	24-35876-S
zui kui huo shou	50-52452-B
zui ming	50-51568-B
zui nian zhang	32-20294-B
zui ou	49-8818-S
zui pi	51-35395-S
zui pi zi	46-38799-S
zui qiang dian	29-50082-S
zui r	18-23765-S,68-22887-S
zui ren	50-51528-B
zui ri	60-4779-S
zui ri zhan zheng	60-4870-S
zui ru chi	18-31896-S
zui ru ni	41-36627-S
zui shan	46-4751-S
zui shan shi	46-4874-S
zui shang	28-19252-S
zui shao	32-20180-B
zui shen mi	24-39572-S
zui sheng	63-46862-B
zui sheng meng si	63-46754-B
zui shou	70-55051-S
zui song	14-32651-B
zui tuan huo	42-2937-S
zui wei	32-21128-B
zui xi ai	32-19542-B
zui xian	32-19436-B
zui xiang yan	62-47007-S
zui xiao	13-28091-S
zui xin	32-21039-B,63-46655-B
zui xing	26-19166-S,50-51704-B,50-52322-B
zui xing yun	71-1466-S
zui xue	42-3009-S,71-15896-S
zui xue she	58-36899-S
zui yang	32-17962-S
zui yao	71-15951-S
zui yao pin	71-16025-S
zui you	32-19322-B
zui you hua	32-19371-B
zui you ying de	50-51879-B
zui yuan	32-21467-B
zui zao	32-21086-B
zui ze	50-52370-B,65-40579-S
zui zhe	42-3065-S
zui zhong	32-21170-B
zui zhong huan xiang	32-21220-B
zui zhu yao	32-18653-B
zui zhuang	50-52137-B
zui zhuo sai	48-7513-S
zui1	11-30095-B
zui3	4-70830-S,11-45809-S,13-2542-S,13-15469-S,13-28050-S,14-32482-B,16-55160-S,18-23701-S,23-43153-S,23-46684-S,26-41942-S,27-28781-S,27-64513-S,28-43434-S,28-59241-S,35-50000-S,39-36483-S,40-39840-S,46-38708-S,48-59829-S,49-50095-S,50-48662-S,51-21352-S,57-38347-S,57-47003-B,59-35236-S,60-10677-S,62-3929-S,63-9893-S,65-27602-S,67-20074-S,68-22764-S,70-28797-S,70-49547-S,71-42826-S,71-55865-S
zui3 ba1	14-32548-B,65-27363-S
zui3 ba1 she2	1-27226-S
zui3 ben4 she2	27-39841-S,48-7607-S
zui3 bo2 she2	59-35300-S
zui3 chun2	14-32510-B
zui3 dou4 she2	27-28847-S
zui3 duo1 she2	16-55268-S
zui3 hua2 she2	37-22161-S
zui3 ji2 she2	24-57906-S
zui3 jiao3	14-32586-B
zui3 kuai4	24-35876-S
zui3 ou1	49-8818-S
zui3 pi2	51-35395-S
zui3 pi2 zi5	46-38799-S
zui3 r5	18-23765-S,68-22887-S
zui3 shan1	46-4751-S
zui3 shan1 shi4	46-4874-S
zui3 shang5	28-19252-S
zui3 shou4	70-55051-S
zui3 song1	14-32651-B
zui3 xiang1 yan1	62-47007-S
zui3 xiao4	13-28091-S
zui3 xing1 yun2	71-1466-S
zui3 xue2 she2	58-36899-S
zui3 zhuo1 sai1	48-7513-S
zui4	2-15507-S,3-41228-S,4-54312-S,5-15626-S,7-41976-S,7-55875-S,7-73283-S,9-49724-S,9-67721-S,11-35230-S,11-43867-S,11-43999-S,11-44661-S,11-56009-S,11-63906-S,11-65738-S,11-65899-S,14-10638-S,19-47081-S,20-473-S,21-17202-S,23-26935-S,23-43451-S,24-8863-S,24-39510-S,24-65619-S,25-7209-S,26-1115-S,26-19109-S,27-10328-S,28-29326-S,28-62046-S,30-14069-S,30-14159-S,31-47177-B,31-66303-S,32-17871-S,32-18612-B,32-38636-S,32-43947-S,32-65846-S,35-11075-B,35-55255-S,35-59079-S,37-7507-S,38-4221-S,40-60478-S,41-11202-S,41-36565-S,42-2872-S,42-24104-S,50-51478-B,52-37468-S,53-13100-S,55-15099-B,58-6613-S,58-21426-S,58-43182-S,58-51062-S,58-57092-S,60-4736-S,60-7587-S,61-34031-B,61-35544-S,61-55476-S,63-40906-S,63-41206-B,63-46621-B,63-63727-S,64-15617-S,66-25115-S,66-31809-S,68-46789-S,71-15775-S
zui4 an4	50-52047-B
zui4 cha1	32-20229-B
zui4 chang2	32-21543-B
zui4 chu1	32-19487-B
zui4 da4	2-39816-S,32-19741-B
zui4 da4 e4 ji2	50-51633-B
zui4 da4 gong1 yue1 shu4	32-19797-B
zui4 da4 hua4	32-19895-B
zui4 da4 neng2 li4	32-19950-B
zui4 da4 su4 lu:4	32-20021-B
zui4 de5 wan3 shang5	31-36317-S
zui4 di1	32-18702-B
zui4 di1 chao2	32-18741-B
zui4 di1 dian3	32-19062-B,35-51754-S
zui4 di1 gu3	32-18846-B
zui4 di1 xian4 du4	32-18907-B
zui4 di1 xian4 du4 li3 lun4	32-18969-B
zui4 duo1	32-19659-B
zui4 e4	50-51753-B
zui4 e4 tao1 tian1	50-51788-B
zui4 fan4	50-52095-B
zui4 gao1	32-21586-B
zui4 gao1 fa3 yuan4	32-21892-B
zui4 gao1 ren2 min2 fa3 yuan4	32-21788-B
zui4 gao1 ren2 min2 jian3 cha2 yuan4	32-21641-B
zui4 gao1 yang2	4-32887-S,32-18016-S
zui4 guo5	50-52408-B
zui4 han4	63-46710-B
zui4 hao3	32-20104-B
zui4 hou4	32-20348-B
zui4 hou4 de5 wan3 can1	32-20696-B
zui4 hou4 geng1 xin1	32-20512-B
zui4 hou4 qi1 xian4	32-20601-B
zui4 hou4 tong1 die2	32-20809-B
zui4 hou4 wan3 can1	32-20409-B
zui4 hui4 guo2	32-20875-B
zui4 hui4 guo2 dai4 yu4	32-20954-B
zui4 ji1	63-47013-B
zui4 ji1 ben3	32-19593-B
zui4 ji4	21-17271-S,71-15845-S
zui4 jia1	32-19135-B
zui4 jia1 hua4	32-19257-B
zui4 jia1 li4 yi4	32-19189-B
zui4 jin1 mi2	49-23181-S
zui4 jin4	32-21307-B
zui4 jin4 ji3 nian2	32-21361-B
zui4 jiu3	59-42345-S,63-46974-B
zui4 jiu4	50-52184-B
zui4 kui2 huo4 shou3	50-52452-B
zui4 ming2	50-51568-B
zui4 nian2 zhang3	32-20294-B
zui4 qiang2 dian3	29-50082-S
zui4 ren2	50-51528-B
zui4 ri4	60-4779-S
zui4 ri4 zhan4 zheng1	60-4870-S
zui4 ru2 chi1	18-31896-S
zui4 ru2 ni2	41-36627-S
zui4 shao3	32-20180-B
zui4 shen2 mi2	24-39572-S
zui4 sheng1 meng4 si3	63-46754-B
zui4 sheng4	63-46862-B
zui4 tuan2 huo3	42-2937-S
zui4 wei2	32-21128-B
zui4 xi3 ai4	32-19542-B
zui4 xian1	32-19436-B
zui4 xin1	32-21039-B,63-46655-B
zui4 xing2	26-19166-S,50-52322-B
zui4 xing4	50-51704-B
zui4 xue2	42-3009-S,71-15896-S
zui4 yang2	32-17962-S
zui4 yao4	71-15951-S
zui4 yao4 pin3	71-16025-S
zui4 you1	32-19322-B
zui4 you1 hua4	32-19371-B
zui4 you3 ying1 de2	50-51879-B
zui4 yuan3	32-21467-B
zui4 zao3	32-21086-B
zui4 ze2	50-52370-B,65-40579-S
zui4 zhe3	42-3065-S
zui4 zhong1	32-21170-B
zui4 zhong1 huan4 xiang3	32-21220-B
zui4 zhu3 yao4	32-18653-B
zui4 zhuang4	50-52137-B
zun	2-38703-S,4-34932-S,7-25034-S,14-33822-B,16-30147-B,16-39761-B,20-42393-B,22-48171-S,25-3339-S,28-6017-B,29-9463-B,34-62449-B,53-4959-S,62-68129-B,63-52880-S,64-59176-B,70-47638-B
zun ban	62-69073-B
zun bei	20-42550-B
zun cheng	20-43596-B,43-46036-S
zun chong	20-43036-B
zun cong	20-43346-B,62-68385-B
zun da	18-33425-S
zun feng	20-42833-B,62-68240-B
zun gong	20-42492-B
zun gui	20-43986-B
zun hao	20-43838-B
zun jia	20-44458-B
zun jing	12-12463-S,20-43494-B
zun jun	20-42603-B
zun lao ai you	20-43733-B
zun ling tang	4-34990-S
zun ming	20-42660-B
zun ming jian	18-46410-S
zun qin	20-43929-B
zun rong	20-42897-B,20-43546-B
zun ru shu	42-18977-S
zun shang	20-42959-B
zun shi	20-43112-B
zun shi ai tu	20-43160-B
zun shi gui dao	20-43253-B
