cha jie guo	58-38328-S
cha jin	21-64239-B,28-44084-B,33-46621-B
cha jing	54-11152-B
cha jiu	33-46685-B
cha ju	2-57009-S,7-44969-S,22-632-B,47-21874-S,51-64169-S,54-10720-B,59-662-S,59-35536-S
cha ju li	6-11831-S
cha jue	20-10982-B
cha kai	21-35102-B
cha kan	20-10919-B,33-46544-B
cha ke	70-18361-S
cha kou	1-33856-S,21-34767-B,54-9676-B
cha ku	38-58806-S
cha li	37-57597-S,57-42282-S
cha li lun	8-52025-S
cha liu	21-34880-B
cha lou	54-11290-B
cha lu	21-34989-B
cha men	5-57530-S
cha ming	33-46122-B
cha na	9-26757-B
cha nai yao xing	3-67403-S
cha qiang ren yi	22-0-B
cha qu	28-43680-B
cha quan	33-45981-B
cha r	20-55111-S,26-59834-S,28-60615-S
cha ren shi	57-42217-S
cha ren yuan	58-38071-S
cha ru	28-43311-B
cha ru yin zi	28-43363-B
cha sen	42-55609-S
cha shang	21-64312-B
cha shao	11-42021-B,35-13434-S,57-42413-S
cha shao bao	11-42064-B
cha shen jing	1-32327-S
cha sheng	22-389-B
cha shi	21-64416-B
cha shou	28-43623-B
cha shu	3-35103-S,22-271-B,54-11370-B
cha shu lie	48-18364-S
cha su qi	22-678-B
cha sun	54-11729-B
cha tan	33-46049-B
cha ting	59-724-S
cha tou	11-42231-B,28-44241-B
cha tu	28-43531-B
cha tu zhe	43-58710-S
cha tuan	58-38200-S
cha wan	54-11430-B
cha wan bie	10-49194-S
cha wei yuan hui	2-51045-S
cha wei zhi zhu	20-10768-B
cha wen	33-45711-B
cha wu	22-592-B
cha xiao	28-44151-B
cha xiao zu	45-56076-S
cha xing	6-20415-S
cha xu hui	54-11095-B
cha xue ke	3-67226-S
cha xun	33-46860-B,50-16291-S
cha yan	20-11149-B
cha yang	28-43776-B
cha ye	54-11470-B
cha yi	22-103-B,22-437-B,36-29114-S,37-26207-S,43-15896-S,58-14777-B
cha yi dian	21-63540-B
cha yi xing	22-492-B
cha yin ying xian	3-67487-S
cha yuan	6-20336-S,32-21641-S,35-12936-S,35-13378-S,45-9030-S,57-42358-S,58-38141-S
cha yue	33-47029-B
cha zhan	35-13507-S
cha zhao	33-45844-B
cha zhe	57-42525-S,58-38413-S
cha zhen	57-30450-S
cha zheng	33-46962-B
cha zhi	28-43264-B
cha zhi du	33-58211-S
cha zi	8-39014-S,11-41929-B,21-34822-B,26-59545-S,54-9827-B
cha zi yan hong	18-25983-B
cha zui	3-41228-S,28-43434-B
cha zuo	28-43576-B,54-11004-B
cha1	2-48419-S,3-67176-S,6-11782-S,7-59351-S,8-48232-S,9-30402-S,10-64559-S,11-41772-B,14-22869-B,14-26698-S,15-47648-S,19-29508-S,21-63306-B,26-53254-B,28-1858-B,28-43114-B,30-62593-S,31-40348-S,32-20229-S,33-156-B,34-54241-S,36-3719-S,39-20815-S,42-51723-S,45-26469-S,47-32586-S,47-51490-S,47-61990-S,48-18293-S,49-23872-S,53-21265-B,53-39286-B,57-35230-S,58-30318-S,59-49436-S,59-49525-S,61-66887-S,64-40186-S,68-13996-S,68-23429-S,70-36649-S
cha1 ba2	41-19480-S
cha1 bai2 lai4	25-19651-S
cha1 bie2	21-64185-B,37-10160-S
cha1 cha1	14-26698-S
cha1 che1	11-42183-B
cha1 chi4 nan2 fei1	28-43836-B
cha1 cuo4	22-795-B
cha1 dian3	3-67600-S
cha1 dian4	2-12155-S
cha1 dui4	28-44193-B
cha1 e2	22-547-B,22-922-B
cha1 e2 xuan3 ju3	22-1016-B
cha1 fen1	21-64045-B
cha1 fen1 fang1 cheng2	21-64099-B
cha1 hua1	28-43913-B
cha1 hua4	28-43730-B,28-43971-B
cha1 huo3 li4	3-67338-S
cha1 ji1	11-42137-B
cha1 ji2 shu4	48-18443-S
cha1 ji2 yong4	11-24579-S
cha1 ji3	1-32276-S
cha1 jia4	11-41965-B,21-63992-B
cha1 jian4	28-43201-B
cha1 jin4	28-44084-B
cha1 ju4	22-632-B,47-21874-S,59-35536-S
cha1 ju4 li2	6-11831-S
cha1 men2	5-57530-S
cha1 nai4 yao4 xing4	3-67403-S
cha1 qiang2 ren2 yi4	22-0-B
cha1 qu3	28-43680-B
cha1 ru4	28-43311-B
cha1 ru4 yin1 zi3	28-43363-B
cha1 shang1	21-64312-B
cha1 shao1	11-42021-B
cha1 shao1 bao1	11-42064-B
cha1 shen2 jing1	1-32327-S
cha1 shi1	21-64416-B
cha1 shou3	28-43623-B
cha1 shu4	3-35103-S,22-271-B
cha1 shu4 lie4	48-18364-S
cha1 su4 qi4	22-678-B
cha1 tou2	11-42231-B,28-44241-B
cha1 tu2	28-43531-B
cha1 tu2 zhe3	43-58710-S
cha1 wan4 bie2	10-49194-S
cha1 wu4	22-592-B
cha1 xiao1	28-44151-B
cha1 xue2 ke1	3-67226-S
cha1 yang1	28-43776-B
cha1 yi4	22-103-B,22-437-B
cha1 yi4 xing4	22-492-B
cha1 yin1 ying3 xian4	3-67487-S
cha1 zhen1	57-30450-S
cha1 zhi2	28-43264-B
cha1 zi5	11-41929-B
cha1 zui3	28-43434-B
cha1 zuo4	28-43576-B
cha2	2-28973-S,3-72739-S,4-7086-S,4-7318-S,4-11257-S,4-13373-S,5-60465-S,6-20203-S,6-20585-S,6-28890-S,8-37797-S,9-27661-S,9-48415-S,9-56586-S,10-3019-S,10-3309-S,11-41838-B,13-34893-S,14-10428-S,15-56944-B,18-24449-S,18-30946-S,19-23833-S,20-10355-B,20-21049-S,20-21798-S,21-51403-S,21-54953-S,22-12729-S,23-2395-S,24-14650-S,24-29658-S,25-8660-S,26-53793-S,27-16018-S,27-17104-S,27-25288-S,28-47010-S,28-56333-S,28-60572-S,28-62816-B,30-43179-S,31-15354-S,31-35428-S,31-48761-S,31-50121-S,32-63521-S,33-45415-B,33-51631-B,34-27010-B,34-45422-B,35-12797-S,35-13325-S,35-15725-S,36-20530-S,37-37211-S,37-42139-S,37-57548-S,38-39480-S,38-61968-S,38-64562-S,40-40398-S,40-43341-S,41-21447-S,41-60878-S,42-15313-B,42-16136-S,42-43336-S,42-49881-S,42-55505-S,44-61267-S,45-8983-S,45-33984-S,45-56031-S,46-32965-B,47-16774-S,47-22235-S,48-34556-S,49-1864-S,49-12786-S,49-31340-S,49-66159-S,50-18112-S,51-33220-S,51-33654-S,52-6304-S,53-60200-S,54-8150-S,54-9557-B,54-10684-B,57-29279-S,57-35169-S,57-41106-S,57-42113-S,58-37968-S,59-599-S,60-23538-S,61-18455-S,61-20124-S,61-58062-S,61-60591-S,62-30981-S,63-13734-S,63-42246-S,65-60714-S,69-6527-S,69-27976-S,70-6457-S,70-7700-S,71-57555-S
cha2 Bu4 dui4	2-53239-S
cha2 Zu3 zhi1	15-14843-S
cha2 bao1	54-10882-B
cha2 bao4 gao4	58-38265-S
cha2 bei1	54-11249-B
cha2 biao1 zi5	54-11517-B,71-32877-S
cha2 bing1	6-20278-S
cha2 bu4	2-50903-S,40-38148-S
cha2 bu4 shi4	40-38251-S
cha2 chao1	33-45889-B
cha2 chi2	54-10923-B
cha2 chu1	33-45654-B
cha2 chu3	33-46754-B
cha2 dai4	54-11571-B
cha2 de2	42-55552-S
cha2 di5	54-9757-B
cha2 dian3	54-12138-B
cha2 dian3 shi2 jian1	54-12227-B
cha2 diao4	33-46912-B
cha2 er5	2-6422-S
cha2 guan1	35-12856-S
cha2 guan3	54-11813-B
cha2 guan3 r5	54-11856-B
cha2 guo3	35-28020-S
cha2 he2	33-46819-B
cha2 hu2	54-10965-B
cha2 hua1	21-32583-S
cha2 hua4 hui4	54-11612-B
