jiang chi	6-52752-B,33-55335-S
jiang chou	42-17058-B
jiang ci	58-55506-B
jiang cuo jiu cuo	20-37489-B
jiang da	21-55167-S
jiang dao	7-46354-S,58-54238-B,58-55628-B
jiang dao hai	51-22061-S
jiang dao li	29-29425-S
jiang de zhu	42-16766-B,54-37738-S
jiang di	66-16873-B
jiang di qu	3-19767-S,7-29044-S,18-59975-S,31-43920-S,39-13117-S,39-22209-S,41-50686-S,64-54603-S,71-9992-S
jiang dian hua	20-56676-S
jiang dong zu zi zhi xian	1-37336-S
jiang dou	59-18329-B
jiang fu	66-17468-B
jiang gang	39-13264-S
jiang gu	56-14335-S
jiang gu cheng	71-9906-S
jiang guo	39-56224-B
jiang ha ni zu zi zhi xian	16-28830-S
jiang he	36-59515-B,58-54343-B,71-34241-S
jiang hong	39-39224-S
jiang hu	49-685-B,60-12289-S,60-35923-S,65-52966-S
jiang hu pian zi	36-60008-B
jiang hu yi ren	36-59828-B
jiang hua	35-64382-B,58-55340-B
jiang hua yue ye	31-33898-S
jiang huang	55-21586-B
jiang huang se	55-21632-B
jiang hui	20-36848-B
jiang ji	20-56608-S,31-19954-S,66-17524-B
jiang jia	66-16940-B
jiang jie	43-25959-S,44-1009-B,58-55180-B
jiang jie chang	66-17566-B
jiang jie yuan	58-55226-B
jiang jin	20-37431-B,42-17111-B
jiang jin lun gu	20-36571-B
jiang jiu	20-36775-B,47-51829-S,58-54974-B
jiang jiu lei	37-4124-S
jiang ju	6-52701-B
jiang jun	1-48674-S,3-2908-S,20-37217-B,46-1124-S,52-15116-S,54-23493-S,68-63147-S
jiang jun bing	49-38962-S
jiang jun du zi	20-37267-B
jiang jun fei yan	71-46092-S
jiang ke	58-55412-B
jiang kou	3-2697-S
jiang lai	20-36665-B
jiang lai lin	11-24514-S
jiang lao	46-4134-S
jiang li	36-60676-B,42-16601-B,58-54885-B
jiang li suo	12-59425-S
jiang lin	17-1020-S,51-49306-S,66-17819-B,66-17868-B
jiang lin zhou	51-49427-S
jiang ling	20-37565-B
jiang liu	21-36430-S
jiang lun	58-55460-B
jiang luo	66-18010-B
jiang luo di dian	66-18120-B
jiang luo san	66-18064-B
jiang mei jun bing	49-38815-S
jiang mian	36-61767-B,40-31483-S
jiang ming	58-54681-B
jiang nu:	19-10539-S
jiang pai	20-37102-B,40-50085-S,42-16846-B,71-14459-S
jiang pan	36-60327-B
jiang pin	42-16661-B
jiang ping	58-55279-B
jiang qi	20-36980-B
jiang qing	17-17175-S
jiang qiu	58-54728-B
jiang qu	3-43066-S,7-53114-S,20-18077-S,31-21024-S,32-5140-S,34-11250-S,35-47530-S,39-13547-S,40-10049-S,40-11738-S,67-56677-S
jiang ren	65-70081-S
jiang san jiao	37-36270-S
jiang san jiao zhou	42-45024-S,65-16311-S
jiang san xia	65-16239-S
jiang shan	10-55868-S,36-58831-B
jiang shan yi gai ben xing nan yi	36-58907-B
jiang shan yi gai bing xing nan yi	36-59048-B
jiang shang	42-16999-B
jiang shen shang xian su	66-17735-B
jiang sheng	38-8744-S,66-17361-B,68-9500-B,71-34396-S
jiang sheng tai lu: you qu	1-37471-S
jiang shi	3-19866-S,6-52550-B,7-29143-S,20-36718-B,39-13207-S,39-59851-S,41-50802-S,52-59021-S,58-54291-B,58-54495-B,64-54704-S,66-16824-B,66-36238-S,71-10085-S
jiang shi wang luo	6-52599-B
jiang shou	58-54606-B
jiang shou xia wu ruo bing	23-43572-S
jiang shu	58-55549-B
jiang shui	66-17186-B
jiang shui liang	66-17263-B
jiang si	43-29447-S
jiang tan	58-54438-B
jiang tang	58-54389-B
jiang ti	58-55762-B
jiang tu	44-872-B
jiang tun	36-60904-B
jiang xi	66-17128-B
jiang xi ban	58-55112-B
jiang xia	66-16783-B
jiang xian	3-19954-S,21-40695-S,38-10019-S,69-16180-S
jiang xian hua	58-55682-B
jiang xing	26-66735-S
jiang xue gai su	66-18190-B
jiang xue hai	30-29469-S
jiang xue jin	42-16708-B
jiang xun	36-61002-B
jiang yan	21-36371-S,58-54821-B,63-27853-S
jiang yan shi	63-27920-S
jiang yao	20-37159-B
jiang yi	58-55059-B
jiang ying	6-52804-B,39-56265-B
jiang you	63-51006-B
jiang yu	44-916-B,66-18257-B
jiang yu ye	43-8016-S
jiang zao	66-16991-B
jiang zhang	42-16956-B
jiang zhe	47-43751-S
jiang zhi	55-21492-B,66-17672-B
jiang zhi ma	52-34788-S
jiang zhou	24-53164-S
jiang zhu	36-60953-B
jiang zhuang	42-16896-B
jiang zi	36-58462-B
jiang zi ran bao hu qu	44-40909-S
jiang zui	23-43153-B
jiang zuo	37-39767-S,58-54550-B
jiang1	2-75089-S,3-19669-S,3-25386-S,3-42975-S,4-24859-S,4-50230-S,5-58848-S,6-52496-B,7-28967-S,7-53023-S,8-21720-S,10-32814-S,11-287-S,11-20521-S,11-24429-S,12-19104-S,12-35045-S,12-49008-S,13-888-S,14-29049-S,15-25629-S,16-24432-S,17-70974-S,18-59903-S,20-17995-S,20-33800-S,20-36507-B,21-11241-S,21-36325-S,21-38302-S,21-40628-S,22-42568-S,23-5127-S,23-16152-S,23-20253-S,24-11960-S,24-27260-S,24-41366-S,24-52825-S,28-44754-S,30-52557-S,31-20922-S,31-43855-S,32-5062-S,32-46366-S,33-640-S,33-2746-S,33-20270-S,33-28525-S,33-38318-S,33-50027-S,34-2988-S,34-11171-S,34-26031-S,34-39198-S,35-10774-B,35-32736-S,35-47452-S,35-64343-B,36-57711-B,36-63789-S,37-4043-S,37-26900-S,37-43743-S,37-61372-S,38-8398-S,38-9953-S,38-22816-S,38-62444-S,39-12190-S,39-13047-S,39-13465-S,39-16846-S,39-22142-S,39-45219-S,39-50409-S,39-56141-B,39-59770-S,39-65489-S,40-9970-S,40-17188-S,40-37737-S,41-14048-S,41-14207-S,41-50603-S,42-22427-S,42-31741-S,42-44965-S,43-6071-S,43-29397-S,44-832-B,44-57909-S,45-2204-S,45-22565-S,46-11505-B,48-61103-S,49-22469-S,49-56960-S,50-533-S,52-34694-S,52-58941-S,54-10333-B,54-16561-S,55-1011-S,55-21274-B,55-25494-S,56-2906-S,56-15771-B,56-19530-S,56-27098-S,56-32224-S,57-19208-S,59-17224-S,59-18280-B,60-5512-S,62-10482-S,62-22661-S,63-12576-S,63-14820-S,64-11918-S,64-44500-S,64-54524-S,65-16171-S,65-38122-S,65-39057-S,65-48890-S,65-70015-S,66-36157-S,66-55561-S,66-55861-S,66-56357-S,67-60748-S,68-9426-B,68-9463-B,68-12636-S,69-16106-S,70-16064-S,70-21310-S,70-26505-S,70-30550-S,70-55191-S,71-6132-S,71-9822-S,71-14721-S,71-21093-S,71-23305-S,71-34138-S,71-35130-S,71-59925-S
jiang1 Da4 xia2 gu3	24-53041-S
jiang1 Da4 xue2	38-8571-S
jiang1 Dong4 zu2 zi4 zhi4 xian4	53-62570-S
jiang1 Jian4 san1 lang2	17-24535-S
jiang1 Li2 zu2 zi4 zhi4 xian4	31-21136-S
jiang1 Li4 su4 zu2 zi4 zhi4 zhou1	24-52909-S
jiang1 Na4 xi1 zu2 zi4 zhi4 xian4	71-10180-S
jiang1 San1 men2 xian4	38-8476-S
jiang1 Tian1 tai2 xian4	38-8647-S
jiang1 Wei2 wu2 er3 Zi4 zhi4 qu1	30-52769-S
jiang1 Wen1 su4 xian4	30-52676-S
jiang1 ba1 dian3	36-57755-B
jiang1 bing3	55-21538-B
jiang1 bing4 liu2	1-37242-S
jiang1 bu4 er3	58-17744-S
jiang1 can2	44-40690-S
jiang1 cao3	63-47456-S
jiang1 chang3	44-960-B
jiang1 chi2	6-52752-B,33-55335-S
jiang1 cuo4 jiu4 cuo4	20-37489-B
jiang1 da2	21-55167-S
jiang1 dao3 hai3	51-22061-S
jiang1 dao4	7-46354-S
jiang1 di4 qu1	3-19767-S,7-29044-S,18-59975-S,31-43920-S,39-13117-S,39-22209-S,41-50686-S,64-54603-S,71-9992-S
jiang1 dong4 zu2 zi4 zhi4 xian4	1-37336-S
jiang1 dou4	59-18329-B
jiang1 gu3 cheng2	71-9906-S
jiang1 guo3	39-56224-B
jiang1 ha1 ni2 zu2 zi4 zhi4 xian4	16-28830-S
jiang1 he2	36-59515-B,71-34241-S
jiang1 hong2	39-39224-S
jiang1 hu2	60-12289-S,60-35923-S,65-52966-S
jiang1 hu2 pian4 zi5	36-60008-B
jiang1 hu2 yi4 ren2	36-59828-B
jiang1 hua1 yue4 ye4	31-33898-S
jiang1 hua4	35-64382-B
jiang1 huang2	55-21586-B
jiang1 huang2 se4	55-21632-B
jiang1 hui4	20-36848-B
jiang1 jie4	44-1009-B
jiang1 jin1 lun4 gu3	20-36571-B
jiang1 jin4	20-37431-B
jiang1 jiu3 lei4	37-4124-S
jiang1 jiu5	20-36775-B
jiang1 ju2	6-52701-B
jiang1 jun1	3-2908-S,20-37217-B,46-1124-S,52-15116-S,54-23493-S,68-63147-S
jiang1 jun1 bing4	49-38962-S
jiang1 jun1 du4 zi5	20-37267-B
jiang1 jun1 fei4 yan2	71-46092-S
jiang1 kou3	3-2697-S
jiang1 lai2	20-36665-B
jiang1 lai2 lin2	11-24514-S
jiang1 li2	36-60676-B
jiang1 li4 suo3	12-59425-S
jiang1 liu2	21-36430-S
jiang1 mei2 jun1 bing4	49-38815-S
jiang1 mian4	36-61767-B
jiang1 nu:3	19-10539-S
jiang1 pan4	36-60327-B
jiang1 qing1	17-17175-S
jiang1 qu1	3-43066-S,7-53114-S,20-18077-S,31-21024-S,32-5140-S,34-11250-S,35-47530-S,39-13547-S,40-10049-S,40-11738-S,67-56677-S
jiang1 ren2	65-70081-S
jiang1 san1 jiao3	37-36270-S
jiang1 san1 jiao3 zhou1	42-45024-S,65-16311-S
jiang1 san1 xia2	65-16239-S
jiang1 shan1	10-55868-S,36-58831-B
jiang1 shan1 yi4 gai3 ben3 xing4 nan2 yi2	36-58907-B
jiang1 shan1 yi4 gai3 bing3 xing4 nan2 yi2	36-59048-B
jiang1 sheng1 tai4 lu:3 you2 qu1	1-37471-S
jiang1 sheng3	38-8744-S,71-34396-S
jiang1 sheng5	68-9500-B
jiang1 shi1	6-52550-B
jiang1 shi1 wang3 luo4	6-52599-B
jiang1 shi4	3-19866-S,7-29143-S,39-13207-S,39-59851-S,41-50802-S,52-59021-S,64-54704-S,66-36238-S,71-10085-S
jiang1 si1	43-29447-S
jiang1 tu3	44-872-B
jiang1 tun2	36-60904-B
jiang1 xian4	3-19954-S,21-40695-S,38-10019-S,69-16180-S
jiang1 xue2 hai3	30-29469-S
jiang1 xun4	36-61002-B
jiang1 yan2	21-36371-S
jiang1 yan4	63-27853-S
jiang1 yan4 shi4	63-27920-S
jiang1 yao4	20-37159-B
jiang1 ying4	6-52804-B,39-56265-B
jiang1 yu4	44-916-B
jiang1 yu4 ye4	43-8016-S
jiang1 zhi1	55-21492-B
jiang1 zhi1 ma3	52-34788-S
jiang1 zhou1	24-53164-S
jiang1 zhu1	36-60953-B
jiang1 zi1	36-58462-B
jiang1 zi4 ran2 bao3 hu4 qu1	44-40909-S
jiang1 zuo4	37-39767-S
jiang3	1-16896-S,1-19210-S,2-76076-S,6-40051-S,8-65255-S,13-22607-S,14-28383-S,14-42264-S,15-28412-S,17-27623-S,18-14178-S,18-17356-B,18-17882-B,19-55676-S,21-10621-S,22-51925-S,24-8517-S,25-44938-S,27-17459-S,28-12482-S,30-27392-S,34-46814-B,37-3370-S,39-46945-S,42-16551-B,42-23934-S,44-33825-S,44-56622-S,49-3045-S,51-38911-B,52-1838-S,52-47264-B,54-7606-S,54-26480-S,54-37653-S,54-57371-S,55-23607-S,55-23734-S,55-23934-S,56-13925-S,56-14290-S,58-19484-S,58-49874-S,58-49970-S,58-50079-S,58-54106-B,58-58381-S,60-18399-S,62-47304-S,64-12923-S,64-17714-S,64-27935-S,64-29219-S,65-42387-S,68-32002-S,68-34827-S,68-38562-S,68-47121-B
jiang3 bu4 tong1	58-54169-B
jiang3 chou2	42-17058-B
jiang3 ci2	58-55506-B
jiang3 dao4	58-54238-B,58-55628-B
jiang3 dao4 li3	29-29425-S
jiang3 de2 zhu3	42-16766-B,54-37738-S
jiang3 dian4 hua4	20-56676-S
jiang3 gu1	56-14335-S
jiang3 he2	58-54343-B
jiang3 hua4	58-55340-B
jiang3 ji1	20-56608-S
jiang3 jie3	58-55180-B
jiang3 jie3 yuan2	58-55226-B
jiang3 jin1	42-17111-B
jiang3 jiu5	47-51829-S,58-54974-B
jiang3 ke4	58-55412-B
jiang3 li3	58-54885-B
jiang3 li4	42-16601-B
jiang3 lun4	58-55460-B
jiang3 ming2	58-54681-B
jiang3 pai2	42-16846-B
jiang3 pin3	42-16661-B
jiang3 ping2	58-55279-B
jiang3 qiu2	58-54728-B
jiang3 shang3	42-16999-B
jiang3 shi1	58-54495-B
jiang3 shi3	58-54291-B
jiang3 shou4	58-54606-B
jiang3 shu4	58-55549-B
jiang3 tan2	58-54438-B
jiang3 tang2	58-54389-B
jiang3 ti2	58-55762-B
jiang3 xi2 ban1	58-55112-B
jiang3 xian2 hua4	58-55682-B
jiang3 xue2 jin1	42-16708-B
jiang3 yan3	58-54821-B
jiang3 yi4	58-55059-B
jiang3 zhang1	42-16956-B
jiang3 zhe3	47-43751-S
jiang3 zhuang4	42-16896-B
jiang3 zuo4	58-54550-B
jiang4	1-48603-S,1-64037-S,2-69148-S,3-2834-S,3-54314-S,5-49131-S,5-49857-S,5-62251-S,10-8153-S,10-37263-B,11-52095-S,12-55785-S,14-8065-S,17-15668-S,19-66886-S,20-36537-B,21-3707-S,21-54321-S,21-60907-S,22-52359-S,23-42165-B,23-50419-B,25-49027-S,30-17638-S,30-53622-S,31-19897-S,32-52602-S,33-36199-S,33-38069-S,34-27626-S,34-36186-S,35-46264-S,37-16814-S,37-31468-S,37-43079-S,37-55426-B,38-26707-S,39-56187-B,40-42255-S,41-26960-S,43-57615-S,45-556-S,47-50537-S,49-638-B,49-55264-B,51-1761-S,53-45177-S,53-51859-S,53-58622-S,53-58684-S,55-57040-B,55-61107-S,56-7851-S,56-8133-S,57-4698-S,58-48342-S,58-51543-S,58-51653-S,59-18179-S,60-18919-S,61-34420-S,61-52727-S,63-45661-S,63-50966-B,64-8162-S,64-25612-S,65-21948-S,66-16685-B,67-44864-S,69-30499-S,70-36851-S,71-14417-S,71-16088-S,71-16135-S,71-16950-S,71-39111-S
jiang4 bing1	47-50582-S
jiang4 di1	66-16873-B
jiang4 fu2	66-17468-B
jiang4 gang3	39-13264-S
jiang4 hu4	49-685-B
jiang4 ji1	31-19954-S
jiang4 ji2	66-17524-B
jiang4 jia4	66-16940-B
jiang4 jie2 chang2	66-17566-B
jiang4 jie3	43-25959-S
jiang4 jun1	1-48674-S
jiang4 lao2	46-4134-S
jiang4 lin2	17-1020-S,51-49306-S,66-17819-B
jiang4 lin2 zhou1	51-49427-S
jiang4 lin4	66-17868-B
jiang4 ling3	20-37565-B
jiang4 luo4	66-18010-B
jiang4 luo4 di4 dian3	66-18120-B
jiang4 luo4 san3	66-18064-B
jiang4 mian4	40-31483-S
jiang4 pai2	20-37102-B,40-50085-S,71-14459-S
jiang4 qi2	20-36980-B
jiang4 shen4 shang4 xian4 su4	66-17735-B
jiang4 sheng1	66-17361-B
jiang4 shi4	20-36718-B,66-16824-B
jiang4 shou3 xia4 wu2 ruo4 bing1	23-43572-S
jiang4 shui3	66-17186-B
jiang4 shui3 liang4	66-17263-B
jiang4 xi1	66-17128-B
jiang4 xia4	66-16783-B
jiang4 xing4	26-66735-S
jiang4 xue4 gai4 su4	66-18190-B
jiang4 you2	63-51006-B
jiang4 yu3	66-18257-B
jiang4 zao4	66-16991-B
jiang4 zhi2	66-17672-B
jiang4 zui3	23-43153-B
jiang5	44-64773-S,64-30096-S,65-2433-S,68-6626-S
